-2.51213e+09	-3.90108e+09
1.74045e+09	-6.97494e+09
1.16405e+10	-9.69555e+09
-5.25544e+08	-1.39648e+10
-9.17267e+09	-1.21709e+10
3.65952e+08	-4.81744e+09
5.40977e+08	8.94767e+09
-9.20447e+09	6.15183e+09
-9.0875e+09	-1.61942e+10
4.98674e+09	-9.02896e+09
1.97101e+10	1.3762e+10
1.50743e+10	-1.03865e+09
2.16711e+09	-1.73744e+10
2.84279e+08	-3.3035e+09
-3.75571e+09	-4.06353e+09
-1.20346e+10	-2.20912e+10
-1.54065e+10	-9.78787e+09
-1.97821e+10	2.13078e+10
-1.66902e+10	2.03467e+10
-3.8285e+09	-3.22263e+09
1.2071e+09	-4.39426e+09
7.63514e+08	7.64321e+09
3.48715e+09	9.9684e+09
5.84687e+09	9.50684e+09
-3.19257e+09	-9.40492e+08
-2.63933e+10	-9.24533e+09
-2.90984e+10	6.51824e+09
-2.63427e+09	8.57319e+09
9.93789e+09	-7.70612e+09
1.16495e+10	-1.62672e+09
1.5615e+10	1.30381e+09
-1.49656e+09	-5.9705e+09
-1.19831e+10	9.58352e+09
4.14714e+09	8.59066e+09
4.42984e+09	-2.08848e+10
-4.08629e+09	-1.96651e+10
2.37402e+09	2.05994e+09
-9.24568e+08	3.63057e+09
-9.57647e+09	3.48902e+08
-7.35992e+09	6.73945e+09
-1.07374e+10	1.31934e+10
-1.4583e+10	1.25454e+10
1.10139e+08	8.66707e+09
1.65089e+10	6.52696e+09
9.0908e+09	1.66965e+09
-2.89962e+09	-4.72349e+09
2.8857e+09	-9.18262e+09
-4.62808e+09	-7.23406e+09
-2.03739e+10	2.61302e+09
-5.54935e+08	-5.93813e+09
1.38511e+10	-2.12693e+10
-2.6829e+09	-3.3544e+09
4.15365e+09	-8.17694e+08
1.83177e+10	-2.64552e+10
1.10034e+10	-4.11422e+09
1.38612e+10	1.96148e+10
8.49955e+09	-1.14342e+10
-1.43314e+10	-1.7131e+10
-1.94974e+10	-5.93755e+09
-2.13162e+10	-2.87943e+10
-1.64573e+10	-1.886e+10
7.03261e+09	1.59495e+10
6.92951e+09	6.71978e+09
5.33716e+07	-7.16103e+09
1.32411e+10	-3.8289e+09
-1.24108e+09	-1.4128e+10
-2.42047e+10	-1.66586e+10
-8.23257e+09	9.92218e+08
3.50274e+09	7.41855e+09
-5.31584e+09	-7.3529e+09
-3.95322e+08	-1.68386e+10
7.19634e+09	-2.29081e+07
4.47598e+08	1.95364e+10
-3.30815e+09	1.68327e+10
4.01374e+09	3.81704e+09
2.77946e+09	-9.45289e+09
-1.28632e+10	-1.24683e+10
-1.45094e+10	3.62539e+09
3.91927e+09	1.46726e+10
1.53723e+10	6.72553e+09
1.05177e+10	-1.72004e+09
-3.11111e+09	2.10086e+09
-9.95559e+09	1.11701e+10
1.86827e+09	7.28274e+09
1.9816e+10	-4.35018e+09
3.02543e+10	-3.93399e+09
2.05907e+10	-4.77763e+08
-5.77028e+09	1.99477e+09
-1.06807e+10	5.26517e+09
-2.96812e+09	-4.03702e+09
-1.32074e+10	-6.85395e+09
-4.74585e+09	3.00562e+09
1.89486e+10	-2.64316e+09
1.16307e+10	7.31514e+08
3.46609e+09	1.97315e+10
7.25755e+09	1.0267e+10
-2.14208e+09	-1.15619e+09
1.24535e+09	1.03715e+10
6.91753e+09	9.77487e+09
-9.80297e+09	1.07274e+10
-2.53386e+09	2.02231e+10
1.62685e+10	5.82842e+09
-4.27046e+09	-6.16021e+09
-1.72611e+10	6.27909e+08
6.28048e+09	-2.09357e+09
1.59714e+10	-1.43349e+09
1.28804e+09	3.00259e+09
-1.20059e+10	-1.12246e+10
-1.64438e+10	-1.1361e+10
-8.12595e+09	1.20534e+10
5.29286e+09	8.17128e+09
3.64309e+09	-1.86175e+10
-9.38194e+09	-1.92477e+10
-1.10398e+10	-5.36787e+08
-3.18339e+09	3.7862e+09
-4.03371e+09	-4.22924e+09
-7.52414e+09	-1.17102e+10
-3.84267e+09	-1.2134e+10
5.94697e+08	3.29108e+09
7.79342e+09	1.68322e+10
1.12066e+10	4.79259e+09
-4.86953e+09	-8.95964e+09
-1.98796e+10	-4.22812e+09
-1.31044e+10	-6.04536e+07
-3.20214e+09	2.26334e+09
3.96528e+09	8.47849e+09
1.65659e+10	7.6265e+09
1.64453e+10	1.26974e+10
6.62374e+08	2.59319e+10
6.11578e+08	1.14737e+10
1.71505e+10	-1.61094e+10
1.82302e+10	-5.53978e+09
4.66993e+09	1.87703e+10
4.06629e+08	1.03511e+10
4.10519e+08	-9.53384e+08
-9.66463e+09	1.25045e+10
-1.68156e+10	1.73307e+10
-4.93969e+09	2.86064e+09
1.03669e+10	-9.89456e+08
2.86969e+09	8.57776e+09
-1.49572e+10	1.06688e+10
-9.07234e+09	1.76948e+09
9.73451e+09	-3.57832e+09
6.22045e+09	3.72814e+09
-7.3224e+09	1.0483e+10
1.54679e+08	2.28224e+09
1.29091e+10	-1.12221e+10
6.13129e+09	-1.81199e+10
-3.50178e+09	-2.08289e+10
-5.56125e+09	-1.55497e+10
-1.59375e+10	5.36096e+09
-1.85267e+10	2.47995e+10
6.72609e+09	1.9897e+10
2.37834e+10	4.32772e+09
8.02134e+09	-1.30418e+09
-1.05984e+10	-3.88878e+09
-1.42888e+10	-2.99348e+09
-1.43351e+10	5.65641e+09
-1.39116e+10	4.70661e+09
-1.51916e+09	-5.00019e+09
2.46705e+10	-4.11533e+09
3.63864e+10	2.70021e+09
1.88027e+10	2.30649e+09
3.95806e+09	-4.30388e+09
9.65055e+09	-6.8494e+09
1.34097e+10	-6.0619e+09
3.12894e+09	-1.68318e+10
-6.55512e+09	-2.06154e+10
-8.80861e+09	4.03864e+09
-2.12851e+10	1.63553e+10
-3.25725e+10	5.53003e+08
-5.88891e+09	1.6402e+09
2.34823e+10	2.04764e+10
1.45763e+10	2.48465e+10
1.17286e+10	1.17704e+10
1.41479e+10	-4.72351e+09
-1.51121e+10	-5.45241e+09
-2.14714e+10	3.49228e+09
1.15426e+10	4.54707e+09
1.66516e+10	1.17393e+10
1.57745e+09	1.81176e+10
4.04776e+09	6.32141e+09
6.258e+09	1.15943e+09
1.49085e+09	9.26617e+08
-3.65362e+08	-7.71489e+09
-2.44216e+08	4.42858e+09
-3.04866e+08	2.61212e+10
-2.52563e+09	2.35297e+10
5.5287e+08	1.60108e+10
4.85431e+09	1.31914e+10
-3.32702e+09	2.93711e+09
-8.18536e+09	-5.85841e+09
-3.03487e+09	-7.04304e+09
-2.40056e+09	-1.09252e+09
7.46239e+08	7.25444e+09
4.05639e+09	7.96932e+09
-5.38759e+09	4.93769e+09
-1.63476e+10	-1.39448e+08
-2.2858e+10	-5.53478e+09
